ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0x32f2 ,COIMBRES06DEL01 ,25,4.6,11.021278,76.995017,11.131278,77.105017,12-03-2022,19:35:00,19:45:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x66b9 ,BANGRES17DEL02 ,28,4.9,12.972532,77.608179,13.022532,77.658179,03-03-2022,19:45:00,19:55:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 17
0xa6ab ,MUMRES19DEL02 ,24,4.6,19.131141,72.813074,19.21114,72.893074,29-03-2022,19:50:00,20:05:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 49
0xc70a ,BHPRES17DEL01 ,33,5,23.218998,77.373573,23.228998,77.383573,17-02-2022,10:00:00,10:15:00,conditions Fog,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x6aae ,JAPRES02DEL02 ,35,4.7,26.914142,75.805704,26.934142,75.825704,13-03-2022,10:45:00,11:00:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Urban ,(min) 18
0xe027 ,AGRRES03DEL02 ,32,4.7,27.160832,78.011608,27.210832,78.061608,11-02-2022,17:55:00,18:10:00,conditions Windy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xe247 ,LUDHRES20DEL01 ,23,2.6,30.885915,75.788259,30.995915,75.898259,12-02-2022,23:25:00,23:40:00,conditions Sunny,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 43
0x9545 ,VADRES06DEL03 ,26,4,22.31279,73.170283,22.34279,73.200283,05-04-2022,21:40:00,21:45:00,conditions Fog,Jam ,1,Buffet ,motorcycle ,NaN ,No ,Metropolitian ,(min) 33
0x7be2 ,INDORES13DEL01 ,36,4.6,22.745049,75.892471,22.785049,75.932471,03-04-2022,15:20:00,15:35:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,(min) 25
0x131b ,COIMBRES06DEL01 ,20,4.3,11.021278,76.995017,11.031278,77.005017,26-03-2022,08:20:00,08:25:00,conditions Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0xcb4 ,INDORES02DEL01 ,24,4.7,22.651847,75.881991,22.721847,75.951991,25-03-2022,21:10:00,21:20:00,conditions Sunny,Jam ,1,Drinks ,scooter ,1,No ,Urban ,(min) 23
0x377c ,VADRES010DEL03 ,32,4.9,22.310329,73.169083,22.370329,73.229083,30-03-2022,21:25:00,21:40:00,conditions Fog,Jam ,2,Buffet ,electric_scooter ,1,No ,Urban ,(min) 27
0x7761 ,MYSRES05DEL01 ,35,4.5,12.323978,76.627961,12.333978,76.637961,01-04-2022,11:00:00,11:10:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 22
0x6569 ,INDORES01DEL02 ,25,4.9,22.695207,75.866059,22.745207,75.916059,19-03-2022,23:10:00,23:25:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 19
0xd3f ,COIMBRES11DEL03 ,39,5,11.001753,76.986241,11.091753,77.076241,20-03-2022,22:25:00,22:40:00,conditions Stormy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 27
0xbec3 ,MUMRES16DEL02 ,35,4.9,19.120083,72.907385,19.250083,73.037385,08-03-2022,18:10:00,18:25:00,conditions Windy,Medium ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 43
0xd08f ,BHPRES20DEL02 ,30,4.9,23.235123,77.398886,23.255123,77.418886,17-02-2022,09:40:00,09:50:00,conditions Sunny,Low ,2,Drinks ,scooter ,1,NaN ,Metropolitian ,(min) 12
0x12ad ,JAPRES09DEL03 ,32,4,26.911378,75.789034,27.051378,75.929034,29-03-2022,19:45:00,19:50:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 51
0x54ec ,MYSRES03DEL01 ,35,4.2,12.299524,76.64262,12.369524,76.71262,16-03-2022,20:15:00,20:20:00,conditions Stormy,Jam ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 44
0x8111 ,HYDRES14DEL01 ,23,4.9,17.426228,78.407495,17.466228,78.447495,09-03-2022,12:35:00,12:40:00,conditions Sandstorms,High ,2,Buffet ,scooter ,1,No ,Urban ,(min) 13
0x70c0 ,MUMRES04DEL01 ,29,4.6,19.254567,72.848923,19.264567,72.858923,03-03-2022,12:00:00,12:15:00,conditions Stormy,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x8f4 ,INDORES19DEL02 ,NaN ,NaN ,22.745536,75.893106,22.765536,75.913106,30-03-2022,NaN ,08:40:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,0,NaN ,Metropolitian ,(min) 10
0xa406 ,COIMBRES14DEL02 ,23,4.9,11.003681,76.975525,11.083681,77.055525,20-03-2022,19:40:00,19:45:00,conditions Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x1a4f ,JAPRES09DEL03 ,26,4,26.911378,75.789034,27.051378,75.929034,08-03-2022,22:00:00,22:10:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,3,No ,Urban ,(min) 43
0x441 ,MYSRES01DEL01 ,NaN ,NaN ,12.311072,76.654878,12.381072,76.724878,12-03-2022,NaN ,19:50:00,conditions NaN,NaN ,3,Snack ,motorcycle ,1,Yes ,Metropolitian ,(min) 49
0xe263 ,KNPRES02DEL02 ,31,4.7,26.471617,80.313564,26.491617,80.333564,13-02-2022,10:00:00,10:05:00,conditions Windy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26
0x2344 ,MUMRES06DEL01 ,NaN ,NaN ,19.055831,72.833984,19.065831,72.843984,21-03-2022,11:10:00,11:15:00,conditions Cloudy,High ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 21
0xdd02 ,KOLRES06DEL03 ,22,4.8,22.533662,88.366217,22.593662,88.426217,13-02-2022,19:25:00,19:40:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x3977 ,INDORES06DEL01 ,30,4.7,22.728163,75.884212,22.738163,75.894212,05-03-2022,10:10:00,10:15:00,conditions Stormy,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,(min) 28
0x4cee ,COIMBRES12DEL02 ,24,4.5,11.000762,76.981876,11.080762,77.061876,31-03-2022,21:20:00,21:25:00,conditions Fog,Jam ,0,Snack ,motorcycle ,3,Yes ,Metropolitian ,(min) 49
0x60a2 ,CHENRES03DEL01 ,24,4.5,13.091809,80.219104,13.101809,80.229104,15-03-2022,09:40:00,09:45:00,conditions Sandstorms,Low ,2,Drinks ,motorcycle ,0,NaN ,Urban ,(min) 11
0xe161 ,KNPRES11DEL03 ,27,4.8,26.474986,80.342796,26.564986,80.432796,16-02-2022,22:00:00,22:05:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xcf72 ,GOARES04DEL02 ,20,4.8,15.5696,73.742294,15.6196,73.792294,15-02-2022,23:25:00,23:35:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x355c ,MUMRES18DEL03 ,23,4.9,19.1093,72.825451,19.1693,72.885451,07-03-2022,23:25:00,23:40:00,conditions Sandstorms,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 16
0xa129 ,JAPRES16DEL02 ,38,4,26.849596,75.800512,26.929596,75.880512,23-03-2022,20:40:00,20:50:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 44
0x5f61 ,CHENRES11DEL03 ,27,4.6,13.064181,80.236442,13.094181,80.266442,11-03-2022,23:40:00,23:50:00,conditions Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x4326 ,VADRES13DEL03 ,39,4.8,22.310237,73.158921,22.340237,73.188921,13-03-2022,17:25:00,17:35:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,NaN ,(min) 34
0xc446 ,LUDHRES09DEL02 ,22,4.7,30.885814,75.786976,30.935814,75.836976,13-02-2022,21:30:00,21:40:00,conditions Windy,Jam ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 19
0x6d02 ,HYDRES08DEL03 ,20,4.6,17.438263,78.397865,17.528263,78.487865,02-03-2022,20:25:00,20:35:00,conditions Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x9412 ,COIMBRES19DEL01 ,36,4,11.022298,76.998349,11.092298,77.068349,16-03-2022,21:50:00,22:00:00,conditions Cloudy,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 37
0xc3ab ,AGRRES04DEL02 ,30,4.9,27.195928,77.998092,27.325928,78.128092,18-02-2022,19:40:00,19:45:00,conditions Sandstorms,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x626b ,INDORES13DEL02 ,23,4.1,22.745049,75.892471,22.765049,75.912471,01-04-2022,10:20:00,10:35:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 23
0x41d ,SURRES04DEL03 ,NaN ,NaN ,21.173493,72.801953,21.203493,72.831953,17-03-2022,NaN ,23:25:00,conditions NaN,NaN ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0xde75 ,KNPRES01DEL01 ,38,4.2,26.483672,80.320708,26.523672,80.360708,17-02-2022,15:35:00,15:50:00,conditions Windy,Medium ,1,Meal ,motorcycle ,1,No ,Urban ,(min) 31
0x701a ,MUMRES07DEL01 ,30,4.7,19.091458,72.827808,19.161458,72.897808,06-03-2022,17:25:00,17:35:00,conditions Windy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 30
0x906e ,JAPRES19DEL02 ,38,4.5,26.913726,75.75282,26.993726,75.83282,16-03-2022,22:30:00,22:45:00,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x1954 ,COIMBRES18DEL03 ,37,4.7,11.02091,76.940432,11.08091,77.000432,19-03-2022,18:45:00,18:50:00,conditions Stormy,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x1afe ,PUNERES17DEL01 ,25,4.9,18.530963,73.828972,18.640963,73.938972,29-03-2022,00:00:00,00:10:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 26
0xaf05 ,JAPRES04DEL01 ,27,4.6,26.902328,75.794257,26.942328,75.834257,17-03-2022,12:40:00,12:50:00,conditions Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 15
0x745e ,VADRES05DEL02 ,27,4.6,22.310526,73.170937,22.360526,73.220937,13-03-2022,22:00:00,22:05:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 27
0xab19 ,PUNERES19DEL01 ,39,4,18.563934,73.915367,18.673935,74.025367,14-03-2022,19:55:00,20:10:00,conditions Cloudy,Jam ,1,Buffet ,motorcycle ,3,No ,Metropolitian ,(min) 43
0xb48 ,RANCHIRES18DEL02 ,24,4.1,23.351489,85.324253,23.371489,85.344253,21-03-2022,09:40:00,09:50:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xd75a ,BHPRES02DEL02 ,31,5,0.0,0.0,0.13,0.13,14-02-2022,20:20:00,20:35:00,conditions Sunny,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 15
0x5a1d ,JAPRES16DEL03 ,27,4.6,26.849596,75.800512,26.879596,75.830512,17-03-2022,23:35:00,23:50:00,conditions Stormy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 17
0x9fa7 ,JAPRES09DEL01 ,37,4.8,26.911378,75.789034,26.951378,75.829034,05-03-2022,16:15:00,16:20:00,conditions Windy,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 32
0x47cd ,MUMRES18DEL01 ,24,4.7,19.1093,72.825451,19.1493,72.865451,28-03-2022,12:10:00,12:20:00,conditions Windy,High ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 27
0x88de ,RANCHIRES14DEL01 ,30,4.9,0.0,0.0,0.11,0.11,04-04-2022,22:50:00,22:55:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x5c06 ,BANGRES11DEL02 ,22,3.1,12.934365,77.616155,13.064365,77.746155,14-03-2022,22:20:00,22:30:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 40
0x821e ,JAPRES20DEL02 ,39,4,26.956431,75.776649,26.976431,75.796649,05-04-2022,11:20:00,11:35:00,conditions Stormy,High ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 34
0xbe50 ,MUMRES02DEL02 ,31,4.5,19.221315,72.862381,19.301315,72.942381,27-03-2022,17:50:00,18:05:00,conditions Cloudy,Medium ,0,Drinks ,motorcycle ,1,Yes ,Metropolitian ,(min) 49
0x5376 ,RANCHIRES14DEL02 ,31,4.7,0.0,0.0,0.02,0.02,24-03-2022,11:10:00,11:25:00,conditions Stormy,High ,2,Drinks ,scooter ,1,No ,Urban ,(min) 30
0x5f25 ,INDORES03DEL02 ,26,4.3,22.751857,75.866699,22.881857,75.996699,02-03-2022,20:55:00,21:00:00,conditions Cloudy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36
0x78c2 ,JAPRES010DEL03 ,27,4.4,26.921411,75.793604,27.061411,75.933604,08-03-2022,17:35:00,17:45:00,conditions Cloudy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 32
0xab86 ,CHENRES010DEL03 ,39,4.1,13.066762,80.251865,13.126762,80.311865,19-03-2022,17:30:00,17:40:00,conditions Windy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 31
0x9dd8 ,HYDRES13DEL03 ,25,4.6,17.431477,78.40035,17.521477,78.49035,02-04-2022,22:20:00,22:25:00,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 18
0x95f1 ,MYSRES15DEL02 ,21,5,12.352058,76.60665,12.402058,76.65665,03-03-2022,23:15:00,23:25:00,conditions Cloudy,Low ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 15
0x51e ,HYDRES15DEL03 ,NaN ,NaN ,-17.45971,78.368855,17.54971,78.458855,27-03-2022,NaN ,19:25:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 38
0xb46 ,PUNERES20DEL02 ,34,3.5,18.592718,73.773572,18.672718,73.853572,20-03-2022,17:25:00,17:35:00,conditions Stormy,Medium ,2,Buffet ,scooter ,2,No ,Metropolitian ,(min) 37
0x55d5 ,PUNERES05DEL02 ,32,4.9,18.543626,73.905101,18.623626,73.985101,06-04-2022,20:30:00,20:45:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 25
0xa8ce ,INDORES17DEL03 ,27,4.9,22.761226,75.887522,22.821226,75.947522,01-03-2022,18:10:00,18:15:00,conditions Windy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 19
0x37aa ,JAPRES17DEL02 ,37,4.8,26.892312,75.806896,26.912312,75.826896,17-03-2022,09:00:00,09:10:00,conditions Sandstorms,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 29
0x76f1 ,MYSRES14DEL02 ,36,4.8,0.0,0.0,0.05,0.05,15-03-2022,17:50:00,18:00:00,conditions Sunny,Medium ,2,Meal ,electric_scooter ,0,No ,NaN ,(min) 18
0x8c7 ,PUNERES15DEL02 ,22,4.7,18.636215,73.751081,18.716215,73.831081,23-03-2022,17:55:00,18:10:00,conditions Stormy,Medium ,1,Drinks ,scooter ,1,No ,Urban ,(min) 28
0x83a6 ,HYDRES01DEL01 ,26,4.5,17.410371,78.437225,17.480371,78.507225,16-03-2022,19:10:00,19:15:00,conditions Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26
0x552f ,PUNERES17DEL02 ,26,5,18.530963,73.828972,18.660963,73.958972,27-03-2022,17:45:00,17:50:00,conditions Stormy,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 21
0x7053 ,VADRES18DEL01 ,30,4.8,0.0,0.0,0.11,0.11,31-03-2022,18:50:00,19:05:00,conditions Fog,Medium ,2,Snack ,scooter ,2,No ,Metropolitian ,(min) 36
0xb672 ,INDORES17DEL02 ,27,4.9,22.761226,75.887522,22.891226,76.017522,31-03-2022,00:00:00,00:15:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,(min) 18
0xe1fb ,GOARES16DEL03 ,34,5,15.498603,73.826911,15.558603,73.886911,17-02-2022,18:35:00,18:50:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31
0xb752 ,INDORES09DEL03 ,25,4.8,22.725835,75.887648,22.755835,75.917648,05-03-2022,21:50:00,22:00:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xd01e ,AGRRES04DEL01 ,22,4.5,27.195928,77.998092,27.305928,78.108092,12-02-2022,18:15:00,18:25:00,conditions Sandstorms,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 15
0x85be ,MYSRES09DEL03 ,30,4.7,12.323194,76.630583,12.413194,76.720583,10-03-2022,18:50:00,19:05:00,conditions Sunny,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 18
0x753 ,MUMRES11DEL02 ,NaN ,NaN ,18.994237,72.825553,19.014237,72.845553,01-04-2022,NaN ,12:00:00,conditions Fog,High ,1,Drinks ,scooter ,1,No ,Urban ,(min) 26
0x7b81 ,COIMBRES07DEL03 ,35,4.9,10.96185,76.971082,11.05185,77.061082,18-03-2022,19:40:00,19:50:00,conditions Cloudy,Jam ,2,Snack ,electric_scooter ,2,No ,Metropolitian ,(min) 42
0x21af ,SURRES04DEL01 ,27,5,21.173493,72.801953,21.213493,72.841953,30-03-2022,14:30:00,14:45:00,conditions Cloudy,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33
0x2ff5 ,CHENRES02DEL01 ,33,5,13.086438,80.220672,13.156439,80.290672,06-04-2022,21:50:00,22:05:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Urban ,(min) 28
0xbed1 ,JAPRES04DEL01 ,23,4.7,26.902328,75.794257,26.972328,75.864257,14-03-2022,22:00:00,22:10:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 38
0x560c ,CHENRES14DEL02 ,36,4.8,13.026279,80.174568,13.076279,80.224568,17-03-2022,17:45:00,17:55:00,conditions Fog,Medium ,1,Drinks ,scooter ,0,No ,NaN ,(min) 15
0x3929 ,INDORES09DEL03 ,36,4.9,22.725835,75.887648,22.815835,75.977648,25-03-2022,18:00:00,18:05:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 26
0x33bd ,SURRES06DEL03 ,37,4.6,21.185047,72.80859,21.245047,72.86859,03-03-2022,22:10:00,22:15:00,conditions Stormy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 26
0xbc8c ,PUNERES18DEL02 ,27,4.5,18.593481,73.785901,18.643481,73.835901,13-03-2022,17:55:00,18:00:00,conditions Fog,Medium ,0,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 21
0xb509 ,SURRES17DEL01 ,31,4.1,21.149569,72.772697,21.259569,72.882697,02-04-2022,17:10:00,17:25:00,conditions Fog,Medium ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 37
0xa009 ,JAPRES11DEL01 ,23,4.6,26.90294,75.793007,26.91294,75.803007,07-03-2022,10:00:00,10:15:00,conditions Stormy,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,(min) 18
0x55c5 ,RANCHIRES07DEL03 ,22,4.9,23.359407,85.325055,23.419407,85.385055,07-03-2022,17:25:00,17:35:00,conditions Windy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 24
0xbc5c ,VADRES010DEL02 ,32,4.6,22.310329,73.169083,22.360329,73.219083,17-03-2022,18:35:00,18:40:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 29
0x4b46 ,SURRES05DEL02 ,35,4.5,21.175104,72.804342,21.225104,72.854342,09-03-2022,20:55:00,21:10:00,conditions Fog,Jam ,1,Snack ,motorcycle ,NaN ,No ,Metropolitian ,(min) 25
0xa379 ,INDORES02DEL03 ,26,4.7,22.651847,75.881991,22.711847,75.941991,11-03-2022,22:00:00,22:10:00,conditions Sunny,Jam ,2,Buffet ,electric_scooter ,0,No ,Urban ,(min) 10
0x43f7 ,COIMBRES20DEL02 ,24,4.9,10.994136,76.963303,11.124136,77.093303,29-03-2022,21:45:00,21:50:00,conditions Windy,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,(min) 20
0xad28 ,RANCHIRES04DEL03 ,27,4.9,23.359033,85.325347,23.449033,85.415347,02-03-2022,23:10:00,23:20:00,conditions Fog,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 22
0xfc6 ,RANCHIRES05DEL01 ,22,4.5,23.355164,85.324097,23.425164,85.394097,16-03-2022,21:35:00,21:50:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 19
0xab42 ,PUNERES15DEL01 ,26,4.8,18.636215,73.751081,18.676215,73.791081,05-04-2022,15:30:00,15:45:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 16
0x86b5 ,PUNERES18DEL02 ,38,4.9,18.593481,73.785901,18.643481,73.835901,15-03-2022,17:45:00,17:55:00,conditions Cloudy,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 18
0x5ed1 ,INDORES03DEL03 ,24,4.7,22.751857,75.866699,22.811857,75.926699,13-03-2022,23:35:00,23:50:00,conditions Windy,Low ,1,Buffet ,motorcycle ,0,No ,Urban ,(min) 16
0x68e8 ,MYSRES04DEL01 ,22,4.3,12.3085,76.665808,12.3785,76.735808,02-03-2022,20:15:00,20:25:00,conditions Fog,Jam ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 31
0xce5b ,GOARES03DEL01 ,31,4.7,15.574828,73.766883,15.614828,73.806883,11-02-2022,14:10:00,14:25:00,conditions Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x3c94 ,INDORES03DEL02 ,22,4.2,22.751857,75.866699,22.771857,75.886699,30-03-2022,10:30:00,10:40:00,conditions Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x4974 ,COIMBRES07DEL03 ,37,4.9,10.96185,76.971082,11.02185,77.031082,09-03-2022,18:55:00,19:00:00,conditions Cloudy,Medium ,2,Drinks ,scooter ,1,No ,Urban ,(min) 15
0x9561 ,INDORES02DEL02 ,33,5,22.651847,75.881991,22.701847,75.931991,05-03-2022,17:50:00,17:55:00,conditions Cloudy,Medium ,1,Meal ,motorcycle ,NaN ,No ,Metropolitian ,(min) 19
0xb6be ,COIMBRES03DEL02 ,33,4.9,11.025083,77.015393,11.075083,77.065393,28-03-2022,22:45:00,22:50:00,conditions Fog,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 18
0x85d3 ,BANGRES01DEL03 ,21,4.9,12.933284,77.615428,12.993284,77.675428,03-04-2022,23:55:00,00:05:00,conditions Stormy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 18
0x3b68 ,RANCHIRES17DEL02 ,21,4.4,23.374878,85.335739,23.424878,85.385739,05-04-2022,23:20:00,23:25:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 19
0xd196 ,ALHRES04DEL03 ,35,4.9,0.0,0.0,0.06,0.06,15-02-2022,21:25:00,21:40:00,conditions Sandstorms,Jam ,0,Buffet ,motorcycle ,3,No ,Metropolitian ,(min) 45
0xa17a ,HYDRES11DEL03 ,20,4.3,17.430448,78.418213,17.520448,78.508213,14-03-2022,21:30:00,21:45:00,conditions Cloudy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 35
0x1328 ,BANGRES07DEL03 ,22,4.8,12.978453,77.643685,13.008453,77.673685,09-03-2022,20:45:00,21:00:00,conditions Stormy,Jam ,2,Buffet ,scooter ,0,No ,Metropolitian ,(min) 22
0xe1cf ,LUDHRES20DEL02 ,30,4.7,30.885915,75.788259,30.905915,75.808259,11-02-2022,11:15:00,11:30:00,conditions Windy,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x1b5d ,BANGRES02DEL02 ,NaN ,NaN ,12.970221,77.645396,13.100221,77.775396,18-03-2022,NaN ,22:45:00,conditions Fog,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 36
0xb025 ,SURRES18DEL02 ,38,4.4,21.149834,72.778666,21.279834,72.908666,16-03-2022,19:50:00,19:55:00,conditions Cloudy,Jam ,2,Drinks ,electric_scooter ,1,No ,Urban ,(min) 41
0x8cf7 ,COIMBRES02DEL03 ,37,4.7,11.022477,76.995667,11.052477,77.025667,09-03-2022,22:55:00,23:00:00,conditions Cloudy,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,(min) 17
0x9a6a ,PUNERES08DEL01 ,25,4.6,18.53408,73.89852,18.60408,73.96852,14-03-2022,00:00:00,00:10:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 18
0xd668 ,ALHRES14DEL01 ,35,4.9,25.459775,81.834841,25.569775,81.944841,18-02-2022,17:55:00,18:10:00,conditions Cloudy,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,(min) 42
0xb8c5 ,BANGRES04DEL01 ,21,4.6,12.98041,77.640489,13.09041,77.750489,29-03-2022,18:30:00,18:45:00,conditions Fog,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xcfd6 ,KOCRES20DEL01 ,32,4.2,9.979186,76.317361,9.989186,76.327361,11-02-2022,09:50:00,09:55:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 23
0xbf6d ,DEHRES02DEL03 ,37,4.9,0.0,0.0,0.09,0.09,16-02-2022,17:10:00,17:15:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 49
0x1414 ,MYSRES09DEL03 ,24,4.7,12.323194,76.630583,12.353194,76.660583,03-03-2022,18:25:00,18:35:00,conditions Cloudy,Medium ,2,Meal ,electric_scooter ,1,No ,Urban ,(min) 16
0x11b5 ,INDORES13DEL02 ,26,4.6,22.745049,75.892471,22.765049,75.912471,21-03-2022,10:40:00,10:45:00,conditions Fog,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 14
0x9de9 ,JAPRES02DEL02 ,32,3.8,26.914142,75.805704,26.994142,75.885704,06-03-2022,22:40:00,22:50:00,conditions Cloudy,Low ,1,Meal ,scooter ,2,No ,Metropolitian ,(min) 35
